2,['Caitlyn', 'Malphite', 'Blitzcrank'],['Chrono', 2],['Sniper', 1],['Rebel', 1],['Brawler', 2],,,,
0,['Poppy', 'Xayah', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Blademaster', 2],['Chrono', 1],,
0,['Poppy', 'Xayah', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'Xayah', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Blademaster', 2],['Rebel', 1],,
0,['Poppy', 'Ziggs', 'Zoe'],['Star-Guardian', 2],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Sorcerer', 1],,
0,['Poppy', 'Ziggs', 'Ahri'],['Star-Guardian', 2],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Sorcerer', 1],,
0,['Poppy', 'Ziggs', 'Annie'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Poppy', 'Ziggs', 'Blitzcrank'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Chrono', 1],['Brawler', 1]
0,['Poppy', 'Ziggs', 'Darius'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Poppy', 'Ziggs', 'KaiSa'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Poppy', 'Ziggs', 'Lucian'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Cybernetic', 1],['Blaster', 1]
0,['Poppy', 'Ziggs', 'Rakan'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Ziggs', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Chrono', 1],['Blademaster', 1]
0,['Poppy', 'Ziggs', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 2],['Demolitionist', 1],['Mystic', 1],,
0,['Poppy', 'Ziggs', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Demolitionist', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Ziggs', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 2],['Demolitionist', 1],['Blademaster', 1],,
0,['Poppy', 'Zoe', 'Blitzcrank'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1],,
0,['Poppy', 'Zoe', 'Darius'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],,
0,['Poppy', 'Zoe', 'KaiSa'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],,
0,['Poppy', 'Zoe', 'Lucian'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1],,
0,['Poppy', 'Zoe', 'Rakan'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1],,
0,['Poppy', 'Zoe', 'Shen'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Chrono', 1],['Blademaster', 1],,
0,['Poppy', 'Zoe', 'Sona'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1],,
0,['Poppy', 'Zoe', 'Xin-Zhao'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1],,
0,['Poppy', 'Zoe', 'Yasuo'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1],,
0,['Poppy', 'Ahri', 'Blitzcrank'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1],,
0,['Poppy', 'Ahri', 'Darius'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],,
0,['Poppy', 'Ahri', 'KaiSa'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],,
0,['Poppy', 'Ahri', 'Lucian'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1],,
0,['Poppy', 'Ahri', 'Rakan'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1],,
0,['Poppy', 'Ahri', 'Shen'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Chrono', 1],['Blademaster', 1],,
0,['Poppy', 'Ahri', 'Sona'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1],,
0,['Poppy', 'Ahri', 'Xin-Zhao'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1],,
0,['Poppy', 'Ahri', 'Yasuo'],['Star-Guardian', 2],['Vanguard', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1],,
0,['Poppy', 'Annie', 'Blitzcrank'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1]
0,['Poppy', 'Annie', 'Darius'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Poppy', 'Annie', 'KaiSa'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Poppy', 'Annie', 'Lucian'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Poppy', 'Annie', 'Rakan'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Annie', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Chrono', 1],['Blademaster', 1]
0,['Poppy', 'Annie', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'Annie', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Annie', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],['Blademaster', 1]
0,['Poppy', 'Blitzcrank', 'Darius'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Poppy', 'Blitzcrank', 'KaiSa'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Poppy', 'Blitzcrank', 'Lucian'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],['Cybernetic', 1],['Blaster', 1]
0,['Poppy', 'Blitzcrank', 'Rakan'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Blitzcrank', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'Blitzcrank', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Blitzcrank', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Brawler', 1],['Rebel', 1],['Blademaster', 1]
0,['Poppy', 'Darius', 'KaiSa'],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Poppy', 'Darius', 'Lucian'],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Cybernetic', 1],['Blaster', 1]
0,['Poppy', 'Darius', 'Rakan'],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Darius', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Chrono', 1],['Blademaster', 1]
0,['Poppy', 'Darius', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'Darius', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Darius', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Blademaster', 1]
0,['Poppy', 'KaiSa', 'Lucian'],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1],['Cybernetic', 1],['Blaster', 1]
0,['Poppy', 'KaiSa', 'Rakan'],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'KaiSa', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1],['Chrono', 1],['Blademaster', 1]
0,['Poppy', 'KaiSa', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'KaiSa', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'KaiSa', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Blademaster', 1]
0,['Poppy', 'Lucian', 'Rakan'],['Star-Guardian', 1],['Vanguard', 1],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Lucian', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Cybernetic', 1],['Blaster', 1],['Chrono', 1],['Blademaster', 1]
0,['Poppy', 'Lucian', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'Lucian', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Lucian', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Blademaster', 1]
0,['Poppy', 'Rakan', 'Shen'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1],['Chrono', 1],['Blademaster', 1]
0,['Poppy', 'Rakan', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'Rakan', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Blademaster', 1]
0,['Poppy', 'Shen', 'Sona'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Blademaster', 1],['Rebel', 1],['Mystic', 1]
0,['Poppy', 'Shen', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Blademaster', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Shen', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Chrono', 1],['Blademaster', 2],['Rebel', 1],,
0,['Poppy', 'Sona', 'Xin-Zhao'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1],['Celestial', 1],['Protector', 1]
0,['Poppy', 'Sona', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Rebel', 2],['Mystic', 1],['Blademaster', 1],,
0,['Poppy', 'Xin-Zhao', 'Yasuo'],['Star-Guardian', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Blademaster', 1]
0,['Twisted-Fate', 'Xayah', 'Ziggs'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1]
0,['Twisted-Fate', 'Xayah', 'Darius'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Twisted-Fate', 'Xayah', 'KaiSa'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Twisted-Fate', 'Xayah', 'Lucian'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1],['Cybernetic', 1],['Blaster', 1]
0,['Twisted-Fate', 'Xayah', 'Mordekaiser'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Twisted-Fate', 'Xayah', 'Sona'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Mystic', 1]
0,['Twisted-Fate', 'Xayah', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Blademaster', 2],['Rebel', 1],,
0,['Twisted-Fate', 'Ziggs', 'Darius'],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Twisted-Fate', 'Ziggs', 'KaiSa'],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Twisted-Fate', 'Ziggs', 'Lucian'],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1],['Cybernetic', 1],['Blaster', 1]
0,['Twisted-Fate', 'Ziggs', 'Mordekaiser'],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Twisted-Fate', 'Ziggs', 'Rakan'],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Ziggs', 'Sona'],['Chrono', 1],['Sorcerer', 1],['Rebel', 2],['Demolitionist', 1],['Mystic', 1],,
0,['Twisted-Fate', 'Ziggs', 'Xin-Zhao'],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Demolitionist', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Ziggs', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Rebel', 2],['Demolitionist', 1],['Blademaster', 1],,
0,['Twisted-Fate', 'Darius', 'KaiSa'],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Twisted-Fate', 'Darius', 'Lucian'],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Cybernetic', 1],['Blaster', 1]
0,['Twisted-Fate', 'Darius', 'Mordekaiser'],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Twisted-Fate', 'Darius', 'Rakan'],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Darius', 'Sona'],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Mystic', 1]
0,['Twisted-Fate', 'Darius', 'Xin-Zhao'],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Darius', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Rebel', 1],['Blademaster', 1]
0,['Twisted-Fate', 'KaiSa', 'Lucian'],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],['Cybernetic', 1],['Blaster', 1]
0,['Twisted-Fate', 'KaiSa', 'Mordekaiser'],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Twisted-Fate', 'KaiSa', 'Rakan'],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'KaiSa', 'Sona'],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Mystic', 1]
0,['Twisted-Fate', 'KaiSa', 'Xin-Zhao'],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'KaiSa', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1],['Rebel', 1],['Blademaster', 1]
0,['Twisted-Fate', 'Lucian', 'Mordekaiser'],['Chrono', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Twisted-Fate', 'Lucian', 'Rakan'],['Chrono', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Lucian', 'Sona'],['Chrono', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Mystic', 1]
0,['Twisted-Fate', 'Lucian', 'Xin-Zhao'],['Chrono', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Lucian', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1],['Rebel', 1],['Blademaster', 1]
0,['Twisted-Fate', 'Mordekaiser', 'Rakan'],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Mordekaiser', 'Sona'],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1],['Rebel', 1],['Mystic', 1]
0,['Twisted-Fate', 'Mordekaiser', 'Xin-Zhao'],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Mordekaiser', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1],['Rebel', 1],['Blademaster', 1]
0,['Twisted-Fate', 'Rakan', 'Sona'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Mystic', 1]
0,['Twisted-Fate', 'Rakan', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Blademaster', 1]
0,['Twisted-Fate', 'Sona', 'Xin-Zhao'],['Chrono', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1],['Celestial', 1],['Protector', 1]
0,['Twisted-Fate', 'Sona', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Rebel', 2],['Mystic', 1],['Blademaster', 1],,
0,['Twisted-Fate', 'Xin-Zhao', 'Yasuo'],['Chrono', 1],['Sorcerer', 1],['Celestial', 1],['Protector', 1],['Rebel', 1],['Blademaster', 1]
0,['Xayah', 'Ziggs', 'Zoe'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Xayah', 'Ziggs', 'Ahri'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Star-Guardian', 1],['Sorcerer', 1]
0,['Xayah', 'Ziggs', 'Annie'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Mech-Pilot', 1],['Sorcerer', 1]
0,['Xayah', 'Ziggs', 'Blitzcrank'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Chrono', 1],['Brawler', 1]
0,['Xayah', 'Ziggs', 'Darius'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Xayah', 'Ziggs', 'KaiSa'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Xayah', 'Ziggs', 'Lucian'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Cybernetic', 1],['Blaster', 1]
0,['Xayah', 'Ziggs', 'Mordekaiser'],['Celestial', 1],['Blademaster', 1],['Rebel', 1],['Demolitionist', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Xayah', 'Ziggs', 'Shen'],['Celestial', 1],['Blademaster', 2],['Rebel', 1],['Demolitionist', 1],['Chrono', 1],,
0,['Xayah', 'Ziggs', 'Sona'],['Celestial', 1],['Blademaster', 1],['Rebel', 2],['Demolitionist', 1],['Mystic', 1],,
0,['Xayah', 'Ziggs', 'Yasuo'],['Celestial', 1],['Blademaster', 2],['Rebel', 2],['Demolitionist', 1],,,,
0,['Xayah', 'Zoe', 'Blitzcrank'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1]
0,['Xayah', 'Zoe', 'Darius'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Xayah', 'Zoe', 'KaiSa'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Xayah', 'Zoe', 'Lucian'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Xayah', 'Zoe', 'Mordekaiser'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Xayah', 'Zoe', 'Shen'],['Celestial', 1],['Blademaster', 2],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],,
0,['Xayah', 'Zoe', 'Sona'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Xayah', 'Zoe', 'Yasuo'],['Celestial', 1],['Blademaster', 2],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],,
0,['Xayah', 'Ahri', 'Blitzcrank'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1]
0,['Xayah', 'Ahri', 'Darius'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Xayah', 'Ahri', 'KaiSa'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Xayah', 'Ahri', 'Lucian'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Xayah', 'Ahri', 'Mordekaiser'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Xayah', 'Ahri', 'Shen'],['Celestial', 1],['Blademaster', 2],['Star-Guardian', 1],['Sorcerer', 1],['Chrono', 1],,
0,['Xayah', 'Ahri', 'Sona'],['Celestial', 1],['Blademaster', 1],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Xayah', 'Ahri', 'Yasuo'],['Celestial', 1],['Blademaster', 2],['Star-Guardian', 1],['Sorcerer', 1],['Rebel', 1],,
0,['Xayah', 'Annie', 'Blitzcrank'],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Chrono', 1],['Brawler', 1]
0,['Xayah', 'Annie', 'Darius'],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Xayah', 'Annie', 'KaiSa'],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Xayah', 'Annie', 'Lucian'],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Cybernetic', 1],['Blaster', 1]
0,['Xayah', 'Annie', 'Mordekaiser'],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Xayah', 'Annie', 'Shen'],['Celestial', 1],['Blademaster', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Chrono', 1],,
0,['Xayah', 'Annie', 'Sona'],['Celestial', 1],['Blademaster', 1],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],['Mystic', 1]
0,['Xayah', 'Annie', 'Yasuo'],['Celestial', 1],['Blademaster', 2],['Mech-Pilot', 1],['Sorcerer', 1],['Rebel', 1],,
0,['Xayah', 'Blitzcrank', 'Darius'],['Celestial', 1],['Blademaster', 1],['Chrono', 1],['Brawler', 1],['Space-Pirate', 1],['Mana-Reaver', 1]
0,['Xayah', 'Blitzcrank', 'KaiSa'],['Celestial', 1],['Blademaster', 1],['Chrono', 1],['Brawler', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Xayah', 'Blitzcrank', 'Lucian'],['Celestial', 1],['Blademaster', 1],['Chrono', 1],['Brawler', 1],['Cybernetic', 1],['Blaster', 1]
0,['Xayah', 'Blitzcrank', 'Mordekaiser'],['Celestial', 1],['Blademaster', 1],['Chrono', 1],['Brawler', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Xayah', 'Blitzcrank', 'Sona'],['Celestial', 1],['Blademaster', 1],['Chrono', 1],['Brawler', 1],['Rebel', 1],['Mystic', 1]
0,['Xayah', 'Blitzcrank', 'Yasuo'],['Celestial', 1],['Blademaster', 2],['Chrono', 1],['Brawler', 1],['Rebel', 1],,
0,['Xayah', 'Darius', 'KaiSa'],['Celestial', 1],['Blademaster', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Valkyrie', 1],['Infiltrator', 1]
0,['Xayah', 'Darius', 'Lucian'],['Celestial', 1],['Blademaster', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Cybernetic', 1],['Blaster', 1]
0,['Xayah', 'Darius', 'Mordekaiser'],['Celestial', 1],['Blademaster', 1],['Space-Pirate', 1],['Mana-Reaver', 1],['Dark-Star', 1],['Vanguard', 1]
0,['Xayah', 'Darius', 'Shen'],['Celestial', 1],['Blademaster', 2],['Space-Pirate', 1],['Mana-Reaver', 1],['Chrono', 1],,
